"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","cacheControl","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"","836","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://gpush.cogocast.net/?ula=1&dc_id=e62a051b4a1f4bc68e6e8bb4e9956e3b&cb=https%3A%2F%2Ftag%2Ecogocast%2Enet%2Ftag%2Fpartner%2F222%3Fpixel%5Fmode%3Dpixel%26dc%5Fid%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c%5Fi%3D0","-1","-1","302","-1","","1087","3","0","","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","181105_6Q_3","-1","836","-1","-1","","0","19187","-1","GET","412","","","0.187.7","-1","-1","gpush.cogocast.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","19187","/?ula=1&dc_id=e62a051b4a1f4bc68e6e8bb4e9956e3b&cb=https%3A%2F%2Ftag%2Ecogocast%2Enet%2Ftag%2Fpartner%2F222%3Fpixel%5Fmode%3Dpixel%26dc%5Fid%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c%5Fi%3D0","-1","","","20023","19187","20023","20023","20023","0","19187","20023","836","248","249","1","0","","","text/html; charset=utf-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"107.23.67.121","553","","","-1","-1","Script","3","17918","19364","","1","","-1","19190","https://gscounters.us1.gigya.com/gscounters.sendReport?reports=%5B%7B%22name%22%3A%22loadc%22%2C%22time%22%3A%221541377799231%22%2C%22reportData%22%3A%7B%22sref%22%3A%22%22%7D%7D%5D&APIKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&sdk=js_latest&pageURL=https%3A%2F%2Fwww.cnn.com%2F&gmid=I2PphhfsZAh4XUS4tDqvRB_1V1icyzoVbOcs1LS2xuM&ucid=HZN0rLY5pCbVaa7SS9s9ug&format=jsonp&callback=gigya.callback&context=R784751572","122","19190","200","174","","457","20","822","","no-cache","181105_6Q_3","18040","59","18102","-1","","170","19365","1088","GET","170","","2308","0.242","-1","-1","gscounters.us1.gigya.com","100","-1","https://cdns.us1.gigya.com/gs/webSdk/Api.aspx?apiKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&version=latest#origin=https://www.cnn.com/&hasGmid=false&gig_loggerConfig=%7B%22logLevel%22%3A0%2C%22clientMuteLevel%22%3A0%2C%22logTheme%22%3A1%7D","93","17912","/gscounters.sendReport?reports=%5B%7B%22name%22%3A%22loadc%22%2C%22time%22%3A%221541377799231%22%2C%22reportData%22%3A%7B%22sref%22%3A%22%22%7D%7D%5D&APIKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&sdk=js_latest&pageURL=https%3A%2F%2Fwww.cnn.com%2F&gmid=I2PphhfsZAh4XUS4tDqvRB_1V1icyzoVbOcs1LS2xuM&ucid=HZN0rLY5pCbVaa7SS9s9ug&format=jsonp&callback=gigya.callback&context=R784751572","-1","","","19918","19365","19424","19424","19918","494","17918","19918","1937","249","250","1","0","http/1.1","high","application/ecmascript; charset=utf-8","","","-1","","",
"52.201.13.103","533","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://ads.yieldmo.com/v002/t_ads/ads?bust=1541377810885&ttdid=62dcffd7-6545-43a5-8a6b-957f9aec8bdd&dh=2508856718&_s=1&e=4&v=9.5.19-23&page_url=https%3A%2F%2Fwww.cnn.com%2F&p=1714558954904388673&description=View%20the%20latest%20news%20and%20breaking%20news%20today%20for%20U.S.%2C%20world%2C%20weather%2C%20entertainment%2C%20politics%20and%20health%20at%20CNN.com.&title=CNN%20-%20Breaking%20News%2C%20Latest%20News%20and%20Videos&dnt=false&ymid=8632bd13523cab097f22&scrd=2&h=667&w=375&lane=ym.m2&pft=1541377810885&ct=1541377809487","-1","-1","200","-1","","2337","2","380","","","181105_6Q_3","-1","224","-1","-1","","2622","19400","-1","GET","1938","1938","23875","0.253","-1","-1","ads.yieldmo.com","100","-1","https://static.yieldmo.com/ym.m2.js","54","19399","/v002/t_ads/ads?bust=1541377810885&ttdid=62dcffd7-6545-43a5-8a6b-957f9aec8bdd&dh=2508856718&_s=1&e=4&v=9.5.19-23&page_url=https%3A%2F%2Fwww.cnn.com%2F&p=1714558954904388673&description=View%20the%20latest%20news%20and%20breaking%20news%20today%20for%20U.S.%2C%20world%2C%20weather%2C%20entertainment%2C%20politics%20and%20health%20at%20CNN.com.&title=CNN%20-%20Breaking%20News%2C%20Latest%20News%20and%20Videos&dnt=false&ymid=8632bd13523cab097f22&scrd=2&h=667&w=375&lane=ym.m2&pft=1541377810885&ct=1541377809487","-1","","","19933","19400","19624","19624","19933","309","19400","19933","533","250","251","1","0","h2","medium","application/json;charset=utf-8","","gzip","","","",
"","613","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://revee.outbrain.com/page/update","-1","-1","200","-1","","444","2","0","","","181105_6Q_3","-1","613","-1","-1","","0","19411","-1","OPTIONS","0","","1236","0.254","-1","-1","revee.outbrain.com","0","-1","https://rva.outbrain.com/analytics-v1.js","-1","19411","/page/update","-1","","","20024","19411","20024","20024","20024","0","19411","20024","613","251","252","1","0","","","","","","","","",
"157.240.2.25","408","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://connect.facebook.net/signals/config/731697573629176?v=2.8.32&r=stable","-1","-1","200","-1","","41168","25","54","","public, max-age=1200","181105_6Q_3","-1","38","-1","100","1200","171135","19524","-1","GET","39850","39850","14291","0.256","-1","-1","connect.facebook.net","100","-1","https://connect.facebook.net/en_US/fbevents.js","83","19522","/signals/config/731697573629176?v=2.8.32&r=stable","0","","Facebook","19932","19524","19562","19562","19932","370","19524","19932","408","252","253","1","0","h2","high","application/x-javascript; charset=utf-8","","gzip","Sat, 01 Jan 2000 00:00:00 GMT","","",
"69.172.216.58","319","","","-1","-1","Script","3","19453","19770","0","1","","100","19569","https://static.adsafeprotected.com/main.17.4.152.js","56","19569","200","201","","47488","837","289","","max-age=315360000","181105_6Q_3","19509","137","19510","0","315360000","148542","19770","59","GET","47173","47173","34","0.255","-1","-1","static.adsafeprotected.com","100","-1","https://pixel.adsafeprotected.com/jload?anId=925660&campId=300x250&pubId=100473157&chanId=52063237&placementId=218800837&pubCreative=138205429491&pubOrder=436427797&cb=1127546497&adsafe_par&impId=&custom=rect_btf_02&custom2=&custom3=","95","19439","/main.17.4.152.js","100","","","20089","19770","19907","19907","20089","182","19453","20089","635","253","254","1","0","http/1.1","high","application/javascript","","gzip","Thu, 31 Dec 2037 23:55:55 GMT","","",
"23.214.64.72","155","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://static.yieldmo.com/sdk/template/js/10.handlebars.js","-1","-1","200","-1","","17301","2","326","","private, max-age=1800","181105_6Q_3","-1","84","-1","100","1800","66993","19936","-1","GET","16751","16751","23875","0.258","-1","-1","static.yieldmo.com","100","-1","https://static.yieldmo.com/ym.m2.js","59","19935","/sdk/template/js/10.handlebars.js","0","","Akamai","20091","19936","20020","20020","20091","71","19936","20091","155","254","255","1","0","http/1.1","medium","application/javascript","","gzip","","","",
"","182","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&google_hm=5ioFG0ofS8aObou06ZVuOw%3D%3D&google_nid=cogo_labs&google_sc=&u=e62a051b4a1f4bc68e6e8bb4e9956e3b","-1","-1","302","-1","","1636","3","0","","no-cache, must-revalidate","181105_6Q_3","-1","182","-1","-1","","0","20023","-1","GET","601","","","0.187.8","-1","-1","cm.g.doubleclick.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","20023","/pixel?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&google_hm=5ioFG0ofS8aObou06ZVuOw%3D%3D&google_nid=cogo_labs&google_sc=&u=e62a051b4a1f4bc68e6e8bb4e9956e3b","-1","","","20205","20023","20205","20205","20205","0","20023","20205","182","255","256","1","0","","","text/html; charset=UTF-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"23.218.103.194","80","173","","-1","100","Image","3","19771","20186","","1","","-1","19947","https://cdns2.gigya.com/gs/i/shareBar/button/mobile/buttonCenterImgUp.png","44","19947","200","239","0","496","13","400","","max-age=86400","181105_6Q_3","19815","60","19816","100","86400","173","20187","131","GET","173","","9423","0.257","-1","-1","cdns2.gigya.com","100","-1","https://cdns.gigya.com/js/gigya.services.plugins.base.min.js?services=gigya.services.socialize.plugins.reactions&lang=en&version=latest","96","19761","/gs/i/shareBar/button/mobile/buttonCenterImgUp.png","50","","Akamai","20267","20187","20247","20247","20267","20","19771","20267","494","256","257","1","0","http/1.1","low","image/png","","","","","",
"","181","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&google_hm=5ioFG0ofS8aObou06ZVuOw%3D%3D&google_nid=cogo_labs&google_sc=&u=e62a051b4a1f4bc68e6e8bb4e9956e3b&google_tc=","-1","-1","302","-1","","1476","3","0","","no-cache, must-revalidate","181105_6Q_3","-1","181","-1","-1","","0","20206","-1","GET","515","","","0.187.9","-1","-1","cm.g.doubleclick.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","20206","/pixel?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&google_hm=5ioFG0ofS8aObou06ZVuOw%3D%3D&google_nid=cogo_labs&google_sc=&u=e62a051b4a1f4bc68e6e8bb4e9956e3b&google_tc=","-1","","","20387","20206","20387","20387","20387","0","20206","20387","181","257","258","1","0","","","text/html; charset=UTF-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"64.74.232.52","136","","","-1","-1","XHR","3","20029","20248","0","1","","100","20063","https://revee.outbrain.com/page/update","8","20063","200","185","","515","19","4516","","","181105_6Q_3","20037","94","20038","0","0","2","20249","25","POST","28","28","","0.259","-1","-1","revee.outbrain.com","0","-1","https://www.cnn.com/","97","20025","/page/update","0","","","20385","20249","20343","20343","20385","42","20029","20385","354","258","259","1","0","http/1.1","medium","application/json; charset=UTF-8","","gzip","","","",
"","279","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://gpush.cogocast.net/?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&u=e62a051b4a1f4bc68e6e8bb4e9956e3b&google_error=3","-1","-1","302","-1","","691","3","0","","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","181105_6Q_3","-1","279","-1","-1","","0","20387","-1","GET","212","","","0.187.10","-1","-1","gpush.cogocast.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","20387","/?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&u=e62a051b4a1f4bc68e6e8bb4e9956e3b&google_error=3","-1","","","20666","20387","20666","20666","20666","0","20387","20666","279","259","260","1","0","","","text/html; charset=utf-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"23.218.103.194","241","","","-1","-1","Script","3","20214","20425","0","1","","100","20349","https://cdns2.gigya.com/js/gigya.services.socialize.plugins.simpleshare.min.js?version=latest","1","20349","200","76","","8127","28","362","","private, max-age=900","181105_6Q_3","20215","62","20216","100","900","22011","20426","133","GET","7697","7697","19568","0.260","-1","-1","cdns2.gigya.com","100","-1","https://cdns.gigya.com/js/gigya.js?apiKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC","98","20212","/js/gigya.services.socialize.plugins.simpleshare.min.js?version=latest","0","","Akamai","20667","20426","20488","20488","20667","179","20214","20667","451","260","261","1","0","http/1.1","high","text/javascript; charset=utf-8","","gzip","Mon, 05 Nov 2018 00:45:11 GMT","","",
"18.223.72.27","229","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://cnn.bounceexchange.com/bounce/reloadCampaigns.js?tojQ=function&cts=1541377811923&tzo=300&is_preview=false&website_id=340&resolution=375x603&referrer=&calling_url=https%3A%2F%2Fwww.cnn.com%2F&visit_cookie=%7B%22lp%22%3A%22https%253A%252F%252Fwww.cnn.com%252F%22%2C%22r%22%3A%22%22%7D&cookie=%7B%22v%22%3A%7B%22completed_signup%22%3Afalse%2C%22last_session_vid%22%3A1541377800460172%2C%22session_count%22%3A1%7D%2C%22sid%22%3A3%2C%22fvt%22%3A1541377800%2C%22vid%22%3A1541377800460172%2C%22ao%22%3A0%2C%22lp%22%3A%22https%253A%252F%252Fwww.cnn.com%252F%22%2C%22as%22%3A0%2C%22vpv%22%3A1%2C%22d%22%3A%22p%22%2C%22r%22%3A%22%22%2C%22cvt%22%3A1541377800%2C%22gcr%22%3A77%2C%22m%22%3A0%2C%22did%22%3A%225789151817137060910%22%2C%22lvt%22%3A1541377800%7D&vars[desktop_ad_visible]=false&vars[mobile_ad_visible]=false&vars[article_page]=false&vars[home_or_section_page]=true&vars[flagship_domain]=true&vars[video_playing_and_large]=0&vars[video_playing_in_rail]=0&vars[video_playing_and_visible]=0&vars[money_article_page]=false&vars[section_name]=homepage&vars[tos]=false&vars[completed_signup]=false&vars[dfp_exclusion]=false&vars[dfp_rblock]=allow&vars[video_playing]=false&vars[breaking_news_present]=true&vars[money_section_page]=false&vars[max_overlays_reached]=false&vars[spa_event_emitter]=false&vars[money_author]=false&vars[special_article]=false&vars[last_session_vid]=1541377800460172&vars[session_count]=1&cookie_too_large=false&bp=0&etp=[]&pts=&pvid=1&rltype=dfp_rblock&rlname=variable","-1","-1","200","-1","","939","186","1106","","no-cache, no-store, must-revalidate","181105_6Q_3","-1","65","-1","-1","","1993","20440","-1","GET","638","638","462","0.263","-1","-1","cnn.bounceexchange.com","100","-1","https://assets.bounceexchange.com/assets/tags/versioned/ijs_all_modules_f8e4bff99933d5a03bd0e8021d6073bb.js","65","20437","/bounce/reloadCampaigns.js?tojQ=function&cts=1541377811923&tzo=300&is_preview=false&website_id=340&resolution=375x603&referrer=&calling_url=https%3A%2F%2Fwww.cnn.com%2F&visit_cookie=%7B%22lp%22%3A%22https%253A%252F%252Fwww.cnn.com%252F%22%2C%22r%22%3A%22%22%7D&cookie=%7B%22v%22%3A%7B%22completed_signup%22%3Afalse%2C%22last_session_vid%22%3A1541377800460172%2C%22session_count%22%3A1%7D%2C%22sid%22%3A3%2C%22fvt%22%3A1541377800%2C%22vid%22%3A1541377800460172%2C%22ao%22%3A0%2C%22lp%22%3A%22https%253A%252F%252Fwww.cnn.com%252F%22%2C%22as%22%3A0%2C%22vpv%22%3A1%2C%22d%22%3A%22p%22%2C%22r%22%3A%22%22%2C%22cvt%22%3A1541377800%2C%22gcr%22%3A77%2C%22m%22%3A0%2C%22did%22%3A%225789151817137060910%22%2C%22lvt%22%3A1541377800%7D&vars[desktop_ad_visible]=false&vars[mobile_ad_visible]=false&vars[article_page]=false&vars[home_or_section_page]=true&vars[flagship_domain]=true&vars[video_playing_and_large]=0&vars[video_playing_in_rail]=0&vars[video_playing_and_visible]=0&vars[money_article_page]=false&vars[section_name]=homepage&vars[tos]=false&vars[completed_signup]=false&vars[dfp_exclusion]=false&vars[dfp_rblock]=allow&vars[video_playing]=false&vars[breaking_news_present]=true&vars[money_section_page]=false&vars[max_overlays_reached]=false&vars[spa_event_emitter]=false&vars[money_author]=false&vars[special_article]=false&vars[last_session_vid]=1541377800460172&vars[session_count]=1&cookie_too_large=false&bp=0&etp=[]&pts=&pvid=1&rltype=dfp_rblock&rlname=variable","-1","","","20669","20440","20505","20505","20669","164","20440","20669","229","261","262","1","0","h2","high","text/javascript;charset=UTF-8","","gzip","0","","",
"157.240.2.35","218","44","","-1","100","Image","3","20268","20450","","1","","-1","20376","https://www.facebook.com/tr/?id=731697573629176&ev=PageView&dl=https%3A%2F%2Fwww.cnn.com%2F&rl=&if=false&ts=1541377811750&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541377811745.576738550&it=1541377811008&coo=false","55","20376","200","74","0","418","25","346","","no-cache, must-revalidate, max-age=0","181105_6Q_3","20323","42","20325","100","","44","20451","51","GET","44","","20846","0.261","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","99","20263","/tr/?id=731697573629176&ev=PageView&dl=https%3A%2F%2Fwww.cnn.com%2F&rl=&if=false&ts=1541377811750&sw=375&sh=667&v=2.8.32&r=stable&ec=0&o=30&fbp=fb.1.1541377811745.576738550&it=1541377811008&coo=false","-1","","Facebook","20669","20451","20493","20493","20669","176","20268","20669","398","262","263","1","0","h2","low","image/gif","","","Mon, 05 Nov 2018 00:30:12 GMT","","",
"157.240.2.25","234","","","-1","-1","Document","3","20384","20584","0","1","","100","20468","https://staticxx.facebook.com/connect/xd_arbiter/r/__Bz3h5RzMx.js?version=42#channel=f3e76ceaa98a758&origin=https%3A%2F%2Fwww.cnn.com","55","20468","200","116","","12927","","236","","public,max-age=31536000,immutable","181105_6Q_3","20439","71","20441","100","","39406","20584","27","GET","11969","11969","","0.262","-1","-1","staticxx.facebook.com","100","-1","","100","20382","/connect/xd_arbiter/r/__Bz3h5RzMx.js?version=42","-1","","Facebook","20818","20584","20655","20655","20818","163","20384","20818","432","263","264","1","0","h2","high","text/html; charset=utf-8","","br","Fri, 01 Nov 2019 20:41:16 GMT","","",
"69.172.216.55","133","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://pixel.adsafeprotected.com/mon?anId=925660&campId=300x250&pubId=100473157&chanId=52063237&placementId=218800837&pubCreative=138205429491&pubOrder=436427797&cb=1127546497&adsafe_par&impId=&custom=rect_btf_02&custom2=&custom3=&adsafe_url=https%3A%2F%2Fwww.cnn.com%2F&adsafe_type=abcedq&adsafe_jsinfo=,id:14de55ea-a41f-2c66-1b0c-3eed1b1059f9,c:t1PXxO,sl:outOfView,em:true,fr:true,mn:app65,pt:1-5-15,wc:0.0.375.603,ac:38.4962.300.250,am:i,cc:38.4962.300.250,piv:0,obst:0,th:0,reas:l,br:w,fv:0,abv:na,an:n,scm:publ1.grpm3,fm:r8tWdcb+11|12|13|14|15|16|17|181|19|1a|1b|1c|1d*.925660|1d1|1d2|1e|1f|1g|1h|1i,idMap:1d*,pl:,rend:0,renddet:WINDOW,es:0,sc:1,ha:1,gm:1,tt:jload,thd:1,et:1169,oid:f3db1194-e091-11e8-8341-98f2b3e8eb24,v:17.4.152,sp:1,wr:375.603,sr:375.667,ov:0","-1","-1","200","-1","0","265","60","1095","","no-cache","181105_6Q_3","-1","71","-1","-1","","43","20604","-1","GET","43","","248","0.264","-1","-1","pixel.adsafeprotected.com","100","-1","https://static.adsafeprotected.com/main.17.4.152.js","89","20602","/mon?anId=925660&campId=300x250&pubId=100473157&chanId=52063237&placementId=218800837&pubCreative=138205429491&pubOrder=436427797&cb=1127546497&adsafe_par&impId=&custom=rect_btf_02&custom2=&custom3=&adsafe_url=https%3A%2F%2Fwww.cnn.com%2F&adsafe_type=abcedq&adsafe_jsinfo=,id:14de55ea-a41f-2c66-1b0c-3eed1b1059f9,c:t1PXxO,sl:outOfView,em:true,fr:true,mn:app65,pt:1-5-15,wc:0.0.375.603,ac:38.4962.300.250,am:i,cc:38.4962.300.250,piv:0,obst:0,th:0,reas:l,br:w,fv:0,abv:na,an:n,scm:publ1.grpm3,fm:r8tWdcb+11|12|13|14|15|16|17|181|19|1a|1b|1c|1d*.925660|1d1|1d2|1e|1f|1g|1h|1i,idMap:1d*,pl:,rend:0,renddet:WINDOW,es:0,sc:1,ha:1,gm:1,tt:jload,thd:1,et:1169,oid:f3db1194-e091-11e8-8341-98f2b3e8eb24,v:17.4.152,sp:1,wr:375.603,sr:375.667,ov:0","-1","","","20737","20604","20675","20675","20737","62","20604","20737","133","264","265","1","0","http/1.1","low","image/gif","","","","","",
"","177","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://tag.cogocast.net/tag/partner/222?pixel_mode=pixel&dc_id=e62a051b4a1f4bc68e6e8bb4e9956e3b&cb=https%3A%2F%2F%2Ftag%2Fpartner%2F222%3Fpixel%5Fmode%3Dpixel%26c%5Fi%3D1&c_i=0","-1","-1","302","-1","","821","3","0","","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","181105_6Q_3","-1","177","-1","-1","","0","20666","-1","GET","0","","","0.187.11","-1","-1","tag.cogocast.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","20666","/tag/partner/222?pixel_mode=pixel&dc_id=e62a051b4a1f4bc68e6e8bb4e9956e3b&cb=https%3A%2F%2F%2Ftag%2Fpartner%2F222%3Fpixel%5Fmode%3Dpixel%26c%5Fi%3D1&c_i=0","-1","","","20843","20666","20843","20843","20843","0","20666","20843","177","265","266","1","0","","","","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"69.172.216.58","164","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://static.adsafeprotected.com/sca.17.4.95.js","-1","-1","200","-1","","20757","1","287","","max-age=315360000","181105_6Q_3","-1","88","-1","0","315360000","83201","20680","-1","GET","20442","20442","100","0.265","-1","-1","static.adsafeprotected.com","100","-1","https://www.cnn.com/","95","20660","/sca.17.4.95.js","100","","","20844","20680","20768","20768","20844","76","20680","20844","164","266","267","1","0","http/1.1","high","application/javascript","","gzip","Thu, 31 Dec 2037 23:55:55 GMT","","",
"","101","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://gpush.cogocast.net/?ula=1&dc_id=e62a051b4a1f4bc68e6e8bb4e9956e3b&cb=https%3A%2F%2Ftag%2Ecogocast%2Enet%2Ftag%2Fpartner%2F222%3Fpixel%5Fmode%3Dpixel%26dc%5Fid%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c%5Fi%3D0","-1","-1","302","-1","","1087","3","0","","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","181105_6Q_3","-1","101","-1","-1","","0","20843","-1","GET","412","","","0.187.12","-1","-1","gpush.cogocast.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","20843","/?ula=1&dc_id=e62a051b4a1f4bc68e6e8bb4e9956e3b&cb=https%3A%2F%2Ftag%2Ecogocast%2Enet%2Ftag%2Fpartner%2F222%3Fpixel%5Fmode%3Dpixel%26dc%5Fid%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c%5Fi%3D0","-1","","","20944","20843","20944","20944","20944","0","20843","20944","101","267","268","1","0","","","text/html; charset=utf-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
