"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","expires","protocol","priority","is_base_page","contentEncoding","jpeg_scan_count","score_progressive_jpeg",
"","300","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFBQUFFS0k5RXhNRQ&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","300","-1","-1","","0","13995","-1","GET","283","","","0.133.8","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","13995","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFBQUFFS0k5RXhNRQ&google_tc=","-1","","","14295","13995","14295","14295","14295","0","13995","14295","300","131","132","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","297","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFBQUFGMkZkSjVKXw","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","297","-1","-1","","0","13996","-1","GET","357","","","0.130.10","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","13996","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFBQUFGMkZkSjVKXw","-1","","","14293","13996","14293","14293","14293","0","13996","14293","297","132","133","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","257","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1/gr%3Furl=https%253A%252F%252Fdsum-sec.casalemedia.com%252Frum%253Fcm_dsp_id%253D71%2526external_user_id%253D__EFGSURFER__.__EFGCK__&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","257","-1","-1","","0","13996","-1","GET","0","","","0.138.3","-1","-1","cm.everesttech.net","-1","-1","","-1","13996","/cm/ax?cookieid=&ev_rs=1&url=/1/gr%3Furl=https%253A%252F%252Fdsum-sec.casalemedia.com%252Frum%253Fcm_dsp_id%253D71%2526external_user_id%253D__EFGSURFER__.__EFGCK__&google_error=3","-1","","","14253","13996","14253","14253","14253","0","13996","14253","257","133","134","1","1","no-cache","","","","","","","",
"","258","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","258","-1","-1","","0","13997","-1","GET","0","","","0.121.9","-1","-1","cm.everesttech.net","-1","-1","","-1","13997","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14255","13997","14255","14255","14255","0","13997","14255","258","134","135","1","1","no-cache","","","","","","","",
"","253","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","253","-1","-1","","0","13998","-1","GET","0","","","0.128.9","-1","-1","cm.everesttech.net","-1","-1","","-1","13998","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14251","13998","14251","14251","14251","0","13998","14251","253","135","136","1","1","no-cache","","","","","","","",
"","256","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","256","-1","-1","","0","13999","-1","GET","0","","","0.119.9","-1","-1","cm.everesttech.net","-1","-1","","-1","13999","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14255","13999","14255","14255","14255","0","13999","14255","256","136","137","1","1","no-cache","","","","","","","",
"173.194.223.148","456","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://1782317.fls.doubleclick.net/activityi;src=1782317;type=dreamlu;cat=samsu000;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=9888483417939.203?","-1","-1","200","-1","","1031","3","108","","181105_V0_Y","-1","72","-1","100","","473","14001","-1","GET","360","360","1078","0.140","-1","-1","1782317.fls.doubleclick.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1730.js?utv=201810241932","8","13977","/activityi;src=1782317;type=dreamlu;cat=samsu000;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=9888483417939.203","-1","","Google","14457","14001","14073","14073","14457","384","14001","14457","456","137","138","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"173.194.223.148","438","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://1782317.fls.doubleclick.net/activityi;src=1782317;type=unisam17;cat=samsu00;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=199585170695.61642?","-1","-1","200","-1","","1014","72","98","","181105_V0_Y","-1","82","-1","100","","458","14113","-1","GET","343","343","155","0.145","-1","-1","1782317.fls.doubleclick.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","8","14108","/activityi;src=1782317;type=unisam17;cat=samsu00;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=199585170695.61642","-1","","Google","14551","14113","14195","14195","14551","356","14113","14551","438","138","139","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"173.194.223.148","440","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://1782317.fls.doubleclick.net/activityi;src=1782317;type=;cat=;ord=8675074102719.345?","-1","-1","200","-1","","986","72","56","","181105_V0_Y","-1","68","-1","100","","401","14190","-1","GET","315","315","155","0.147","-1","-1","1782317.fls.doubleclick.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","8","14189","/activityi;src=1782317;type=;cat=;ord=8675074102719.345","-1","","Google","14630","14190","14258","14258","14630","372","14190","14630","440","139","140","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"108.177.10.156","438","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://adservice.google.com/ddm/fls/i/src=1782317;type=dreamlu;cat=samsu00;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=4554508204541.495;_dc_1=1;~oref=https://www.samsung.com/us/","-1","-1","200","-1","","689","","256","","181105_V0_Y","-1","73","-1","100","","194","14250","-1","GET","177","177","","0.148","-1","-1","adservice.google.com","100","-1","","14","14249","/ddm/fls/i/src=1782317;type=dreamlu;cat=samsu00;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=4554508204541.495;_dc_1=1;~oref=https://www.samsung.com/us/","-1","","Google","14688","14250","14323","14323","14688","365","14250","14688","438","140","141","1","1","private, max-age=0","Mon, 05 Nov 2018 01:11:05 GMT","h2","high","","gzip","","",
"","245","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGeTlpVzVKXw","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","245","-1","-1","","0","14251","-1","GET","357","","","0.128.10","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14251","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGeTlpVzVKXw","-1","","","14496","14251","14496","14496","14496","0","14251","14496","245","141","142","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","291","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGbnhpWTVKXw","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","291","-1","-1","","0","14253","-1","GET","357","","","0.138.4","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14253","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGbnhpWTVKXw","-1","","","14544","14253","14544","14544","14544","0","14253","14544","291","142","143","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","241","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFRW0zVHhHVw","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","241","-1","-1","","0","14254","-1","GET","357","","","0.119.10","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14254","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFRW0zVHhHVw","-1","","","14495","14254","14495","14495","14495","0","14254","14495","241","143","144","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","239","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGeTlpV1pKXw","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","239","-1","-1","","0","14255","-1","GET","357","","","0.121.10","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14255","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGeTlpV1pKXw","-1","","","14494","14255","14494","14494","14494","0","14255","14494","239","144","145","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","204","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","204","-1","-1","","0","14289","-1","GET","0","","","0.126.9","-1","-1","cm.everesttech.net","-1","-1","","-1","14289","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14493","14289","14493","14493","14493","0","14289","14493","204","145","146","1","1","no-cache","","","","","","","",
"","258","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFBQUFENXl3anhHVw&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","258","-1","-1","","0","14291","-1","GET","283","","","0.122.11","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14291","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFBQUFENXl3anhHVw&google_tc=","-1","","","14549","14291","14549","14549","14549","0","14291","14549","258","146","147","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","255","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","255","-1","-1","","0","14292","-1","GET","0","","","0.134.9","-1","-1","cm.everesttech.net","-1","-1","","-1","14292","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14547","14292","14547","14547","14547","0","14292","14547","255","147","148","1","1","no-cache","","","","","","","",
"","204","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","204","-1","-1","","0","14293","-1","GET","0","","","0.131.9","-1","-1","cm.everesttech.net","-1","-1","","-1","14293","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14497","14293","14497","14497","14497","0","14293","14497","204","148","149","1","1","no-cache","","","","","","","",
"","256","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFBQUFGMkZkSjVKXw&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","256","-1","-1","","0","14294","-1","GET","283","","","0.130.11","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14294","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFBQUFGMkZkSjVKXw&google_tc=","-1","","","14550","14294","14550","14550","14550","0","14294","14550","256","149","150","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","253","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","253","-1","-1","","0","14295","-1","GET","0","","","0.133.9","-1","-1","cm.everesttech.net","-1","-1","","-1","14295","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14548","14295","14548","14548","14548","0","14295","14548","253","150","151","1","1","no-cache","","","","","","","",
"173.194.223.148","398","","","-1","-1","Document","3","14153","14412","text/html; charset=UTF-8","0","1","","100","14219","https://6709910.fls.doubleclick.net/activityi;src=6709910;type=17univql;cat=samsu0;ord=1734864122510.108?","1","14219","200","193","","992","72","261","","181105_V0_Y","14154","82","14155","100","","415","14413","64","GET","321","321","155","0.146","-1","-1","6709910.fls.doubleclick.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","29","14152","/activityi;src=6709910;type=17univql;cat=samsu0;ord=1734864122510.108","-1","","Google","14811","14413","14495","14495","14811","316","14153","14811","656","151","152","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"108.177.10.156","356","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://adservice.google.com/ddm/fls/i/src=1782317;type=dreamlu;cat=samsu000;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=9888483417939.203;_dc_1=1;~oref=https://www.samsung.com/us/","-1","-1","200","-1","","689","","257","","181105_V0_Y","-1","65","-1","100","","194","14489","-1","GET","177","177","","0.149","-1","-1","adservice.google.com","100","-1","","14","14488","/ddm/fls/i/src=1782317;type=dreamlu;cat=samsu000;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=9888483417939.203;_dc_1=1;~oref=https://www.samsung.com/us/","-1","","Google","14845","14489","14554","14554","14845","291","14489","14845","356","152","153","1","1","private, max-age=0","Mon, 05 Nov 2018 01:11:05 GMT","h2","high","","gzip","","",
"","227","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFELV9faGhHVw","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","227","-1","-1","","0","14493","-1","GET","357","","","0.126.10","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14493","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFELV9faGhHVw","-1","","","14720","14493","14720","14720","14720","0","14493","14720","227","153","154","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","237","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGeTlpV1pKXw&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","237","-1","-1","","0","14494","-1","GET","283","","","0.121.11","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14494","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGeTlpV1pKXw&google_tc=","-1","","","14731","14494","14731","14731","14731","0","14494","14731","237","154","155","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","226","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFRW0zVHhHVw&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","226","-1","-1","","0","14495","-1","GET","283","","","0.119.11","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14495","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFRW0zVHhHVw&google_tc=","-1","","","14721","14495","14721","14721","14721","0","14495","14721","226","155","156","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","227","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGeTlpVzVKXw&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","227","-1","-1","","0","14496","-1","GET","283","","","0.128.11","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14496","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGeTlpVzVKXw&google_tc=","-1","","","14723","14496","14723","14723","14723","0","14496","14723","227","156","157","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","233","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFWEpNbkJNRQ","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","233","-1","-1","","0","14497","-1","GET","357","","","0.131.10","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14497","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFWEpNbkJNRQ","-1","","","14730","14497","14730","14730","14730","0","14497","14730","233","157","158","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","241","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGbnhpWTVKXw&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","241","-1","-1","","0","14544","-1","GET","283","","","0.138.5","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14544","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFGbnhpWTVKXw&google_tc=","-1","","","14785","14544","14785","14785","14785","0","14544","14785","241","158","159","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","236","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFEcEVSNnV2Ug","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","236","-1","-1","","0","14547","-1","GET","357","","","0.134.10","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14547","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFEcEVSNnV2Ug","-1","","","14783","14547","14783","14783","14783","0","14547","14783","236","159","160","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","238","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFQ2ktQnhHVw","-1","-1","302","-1","","1144","","0","","181105_V0_Y","-1","238","-1","-1","","0","14548","-1","GET","357","","","0.133.10","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14548","/pixel?google_nid=everest&google_cm&google_sc&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFQ2ktQnhHVw","-1","","","14786","14548","14786","14786","14786","0","14548","14786","238","160","161","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","182","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","182","-1","-1","","0","14549","-1","GET","0","","","0.130.12","-1","-1","cm.everesttech.net","-1","-1","","-1","14549","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14731","14549","14731","14731","14731","0","14549","14731","182","161","162","1","1","no-cache","","","","","","","",
"","184","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","184","-1","-1","","0","14549","-1","GET","0","","","0.122.12","-1","-1","cm.everesttech.net","-1","-1","","-1","14549","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14733","14549","14733","14733","14733","0","14549","14733","184","162","163","1","1","no-cache","","","","","","","",
"108.177.10.156","283","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://adservice.google.com/ddm/fls/i/src=1782317;type=unisam17;cat=samsu00;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=199585170695.61642;_dc_1=1;~oref=https://www.samsung.com/us/","-1","-1","200","-1","","689","","236","","181105_V0_Y","-1","62","-1","100","","194","14601","-1","GET","177","177","","0.150","-1","-1","adservice.google.com","100","-1","","14","14599","/ddm/fls/i/src=1782317;type=unisam17;cat=samsu00;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=199585170695.61642;_dc_1=1;~oref=https://www.samsung.com/us/","-1","","Google","14884","14601","14663","14663","14884","221","14601","14884","283","163","164","1","1","private, max-age=0","Mon, 05 Nov 2018 01:11:05 GMT","h2","high","","gzip","","",
"108.177.10.156","248","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://adservice.google.com/ddm/fls/i/src=1782317;type=;cat=;ord=8675074102719.345;_dc_1=1;~oref=https://www.samsung.com/us/","-1","-1","200","-1","","689","","154","","181105_V0_Y","-1","92","-1","100","","194","14657","-1","GET","177","177","","0.151","-1","-1","adservice.google.com","100","-1","","14","14656","/ddm/fls/i/src=1782317;type=;cat=;ord=8675074102719.345;_dc_1=1;~oref=https://www.samsung.com/us/","-1","","Google","14905","14657","14749","14749","14905","156","14657","14905","248","164","165","1","1","private, max-age=0","Mon, 05 Nov 2018 01:11:05 GMT","h2","high","","gzip","","",
"","167","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFELV9faGhHVw&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","167","-1","-1","","0","14720","-1","GET","283","","","0.126.11","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14720","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFELV9faGhHVw&google_tc=","-1","","","14887","14720","14887","14887","14887","0","14720","14887","167","165","166","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","160","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","160","-1","-1","","0","14721","-1","GET","0","","","0.119.12","-1","-1","cm.everesttech.net","-1","-1","","-1","14721","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14881","14721","14881","14881","14881","0","14721","14881","160","166","167","1","1","no-cache","","","","","","","",
"","160","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","160","-1","-1","","0","14723","-1","GET","0","","","0.128.12","-1","-1","cm.everesttech.net","-1","-1","","-1","14723","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14883","14723","14883","14883","14883","0","14723","14883","160","167","168","1","1","no-cache","","","","","","","",
"","158","","","-1","-1","","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFWEpNbkJNRQ&google_tc=","-1","-1","302","-1","","1008","","0","","181105_V0_Y","-1","158","-1","-1","","0","14730","-1","GET","283","","","0.131.11","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","14730","/pixel?google_nid=everest&google_cm=&google_sc=&ev_rs=1&url=/1x1&google_hm=VzlfWXFRQUFFWEpNbkJNRQ&google_tc=","-1","","","14888","14730","14888","14888","14888","0","14730","14888","158","168","169","1","1","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","","","","","",
"","152","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://cm.everesttech.net/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","-1","302","-1","","539","","0","","181105_V0_Y","-1","152","-1","-1","","0","14731","-1","GET","0","","","0.121.12","-1","-1","cm.everesttech.net","-1","-1","","-1","14731","/cm/ax?cookieid=&ev_rs=1&url=/1x1&google_error=3","-1","","","14883","14731","14883","14883","14883","0","14731","14883","152","169","170","1","1","no-cache","","","","","","","",
